#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/ebseq.R /cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//ebseq/ebseq_package_default.db
# Output created at: 15:34:23
GeneID	log2foldchange	significance	Snf2	WT	GeneName	Description	Chromosome	Start	End	Strand
YNL238W	-0.19	7.77e-16	1068.21	1221.7	KEX2	Subtilisin-like protease (proprotein convertase), a calcium-dependent serine protease involved in the activation of proproteins of the secretory pathway 	XIV	202428	204872	1
YNL239W	0.38	0	2062.33	1589.57	LAP3	Cysteine aminopeptidase with homocysteine-thiolactonase activity; protects cells against homocysteine toxicity; has bleomycin hydrolase activity in vitro; transcription is regulated by galactose via Gal4p; orthologous to human BLMH 	XIV	200569	201933	1
YNL240C	-0.24	7.3e-05	501.15	591.66	NAR1	Component of the cytosolic iron-sulfur (FeS) protein assembly machinery, required for maturation of cytosolic and nuclear FeS proteins and for normal resistance to oxidative stress; homologous to human Narf 	XIV	198502	199977	-1
YNL241C	0.23	0.000241	5130.65	4379.41	ZWF1	Glucose-6-phosphate dehydrogenase (G6PD), catalyzes the first step of the pentose phosphate pathway; involved in adapting to oxidatve stress; homolog of the human G6PD which is deficient in patients with hemolytic anemia 	XIV	196426	197943	-1
YNL242W	0.17	0.000811	648.95	576.9	ATG2	Peripheral membrane protein required for vesicle formation during autophagy, pexophagy, and the cytoplasm-to-vaucole targeting (Cvt) pathway; involved in Atg9p cycling between the phagophore assembly site and mitochondria 	XIV	191324	196102	1
YNL243W	-0.06	0.962	2835.7	2954.76	SLA2	Transmembrane actin-binding protein involved in membrane cytoskeleton assembly and cell polarization; adaptor protein that links actin to clathrin and endocytosis; present in the actin cortical patch of the emerging bud tip; dimer in vivo 	XIV	188051	190957	1
YNL244C	-0.1	0.307	3022.07	3235.82	SUI1	Translation initiation factor eIF1; component of a complex involved in recognition of the initiator codon; modulates translation accuracy at the initiation phase 	XIV	187170	187496	-1
YNL245C	0.01	0.966	318	314.93	CWC25	Splicing factor required for the first step of pre-mRNA splicing; binding to the spliceosome requires Prp2p and Yju2p; heat-stable protein; has similarity to S. pombe Cwf25p 	XIV	186346	186885	-1
YNL246W	-0.08	0.0153	740.13	784.81	VPS75	NAP family histone chaperone; binds to histones and Rtt109p, stimulating histone acetyltransferase activity; possesses nucleosome assembly activity in vitro; proposed role in vacuolar protein sorting and in double-strand break repair 	XIV	185460	186349	1
YNL247W	-0.28	2.41e-14	2218.54	2700.35	YNL247W	Cysteinyl-tRNA synthetase; may interact with ribosomes, based on co-purification experiments 	XIV	182875	185178	1
YNL248C	-1.25	0	439.78	1045.45	RPA49	RNA polymerase I subunit A49 	XIV	181361	182608	-1
YNL249C	0.02	0.976	201.47	198.05	MPA43	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	XIV	179394	181022	-1
YNL250W	0.43	0	468.35	348.3	RAD50	Subunit of MRX complex, with Mre11p and Xrs2p, involved in processing double-strand DNA breaks in vegetative cells, initiation of meiotic DSBs, telomere maintenance, and nonhomologous end joining 	XIV	175410	179348	1
YNL251C	-0.65	0	965.09	1514.34	NRD1	RNA-binding protein, subunit of Nrd1 complex (Nrd1p-Nab3p-Sen1p); complex mediates termination of snoRNAs and cryptic unstable transcripts (CUTs); interacts with the C-terminal domain of the RNA polymerase II large subunit (Rpo21p), preferentially a /.../phorylated Ser5; H3K4 trimethylation of transcribed regions by Set1p enhances recruitment of Nrd1p to those sites; required for 3' end maturation of nonpolyadenylated RNAs 	XIV	172588	174315	-1
YNL252C	-0.09	0.166	407.82	435.19	MRPL17	Mitochondrial ribosomal protein of the large subunit 	XIV	171441	172286	-1
YNL253W	0.03	0.937	337.95	331.07	TEX1	Protein involved in mRNA export, component of the transcription export (TREX) complex 	XIV	170018	171286	1
YNL254C	-0.44	0	136.96	185.33	RTC4	Protein of unknown function; null mutation suppresses cdc13-1 temperature sensitivity; (GFP)-fusion protein localizes to both the cytoplasm and the nucleus 	XIV	168043	169248	-1
YNL255C	-0.55	0	2973.09	4362.22	GIS2	Translational activator for mRNAs with internal ribosome entry sites; associates with polysomes and binds to a specific subset of mRNAs; ortholog of human ZNF9/CNBP, a gene involved in myotonic dystrophy type 2 	XIV	167329	167790	-1
YNL256W	-0.33	2.49e-10	563.19	706.04	FOL1	Multifunctional enzyme of the folic acid biosynthesis pathway, has dihydropteroate synthetase, dihydro-6-hydroxymethylpterin pyrophosphokinase, and dihydroneopterin aldolase activities 	XIV	164623	167097	1
YNL257C	0.05	0.91	551.33	530.99	SIP3	Protein that activates transcription through interaction with DNA-bound Snf1p, C-terminal region has a putative leucine zipper motif; potential Cdc28p substrate 	XIV	160631	164320	-1
YNL258C	0.04	0.948	651.02	633.8	DSL1	Peripheral membrane protein needed for Golgi-to-ER retrograde traffic; forms a complex with Sec39p and Tip20p that interacts with ER SNAREs Sec20p and Use1p; component of the ER target site that interacts with coatomer; interacts with Cin5p 	XIV	158109	160373	-1
YNL259C	0.76	0	347.26	205.57	ATX1	Cytosolic copper metallochaperone that transports copper to the secretory vesicle copper transporter Ccc2p for eventual insertion into Fet3p, which is a multicopper oxidase required for high-affinity iron uptake 	XIV	157644	157865	-1
YNL260C	0.19	0.0149	161.72	141.85	YNL260C	Putative protein of unknown function with similarity to a human protein overexpressed in oral cancers; essential gene with defects in anaerobic and filamentous growth; localizes to the nucleus and cytoplasm 	XIV	156859	157455	-1
YNL261W	-0.32	0	308.13	385.77	ORC5	Subunit of the origin recognition complex, which directs DNA replication by binding to replication origins and is also involved in transcriptional silencing 	XIV	155100	156539	1
YNL262W	-0.02	0.947	558.35	565.86	POL2	Catalytic subunit of DNA polymerase (II) epsilon, a chromosomal DNA replication polymerase that exhibits processivity and proofreading exonuclease activity; also involved in DNA synthesis during DNA repair; interacts extensively with Mrc1p 	XIV	148212	154880	1
YNL263C	0.23	0	1180.68	1004.48	YIF1	Integral membrane protein required for the fusion of ER-derived COPII transport vesicles with the Golgi; interacts with Yip1p and Yos1p; localizes to the Golgi, the ER, and COPII vesicles; homolog of human YIPF3 	XIV	146896	147840	-1
YNL264C	0	0.976	561.82	560.15	PDR17	Phosphatidylinositol transfer protein (PITP), downregulates Plb1p-mediated turnover of phosphatidylcholine, found in the cytosol and microsomes, homologous to Pdr16p, deletion affects phospholipid composition 	XIV	145563	146615	-1
YNL265C	0.06	0.816	250.61	240.84	IST1	Protein with a positive role in the multivesicular body sorting pathway; functions and forms a complex with Did2p; recruitment to endosomes is mediated by the Vps2p-Vps24p subcomplex of ESCRT-III; also interacts with Vps4p 	XIV	144280	145281	-1
YNL266W	0.62	0.000158	13.62	8.85	YNL266W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF IST1/YNL265C 	XIV	144245	144664	1
YNL267W	-0.07	0.00814	913.95	962.68	PIK1	Phosphatidylinositol 4-kinase; catalyzes first step in the biosynthesis of phosphatidylinositol-4,5-biphosphate; may control cytokinesis through the actin cytoskeleton 	XIV	140878	144078	1
YNL268W	-0.01	0.978	2297.02	2307.2	LYP1	Lysine permease; one of three amino acid permeases (Alp1p, Can1p, Lyp1p) responsible for uptake of cationic amino acids 	XIV	138550	140385	1
YNL269W	0.34	1	6.08	4.8	BSC4	Protein of unknown function, ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; readthrough is increased upon depletion of Sup35p 	XIV	137699	138094	1
YNL270C	0.82	0	84.51	47.95	ALP1	Arginine transporter; expression is normally very low and it is unclear what conditions would induce significant expression 	XIV	135940	137661	-1
YNL271C	0.09	0.877	1691.22	1592.96	BNI1	Formin, nucleates the formation of linear actin filaments, involved in cell processes such as budding and mitotic spindle orientation which require the formation of polarized actin cables, functionally redundant with BNR1 	XIV	129522	135383	-1
YNL272C	0.1	0.0302	743.23	695.28	SEC2	Guanyl-nucleotide exchange factor for the small G-protein Sec4p; essential for post-Golgi vesicle transport and for autophagy; associates with the exocyst, via exocyst subunit Sec15p, on secretory vesicles 	XIV	126805	129084	-1
YNL273W	0.29	1.11e-16	300.69	245.67	TOF1	Subunit of a replication-pausing checkpoint complex (Tof1p-Mrc1p-Csm3p) that acts at the stalled replication fork to promote sister chromatid cohesion after DNA damage, facilitating gap repair of damaged DNA; interacts with the MCM helicase 	XIV	122883	126599	1
YNL274C	-0.25	0.618	449.55	532.87	GOR1	Glyoxylate reductase; null mutation results in increased biomass after diauxic shift; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	XIV	121118	122170	-1
YNL275W	0.01	0.963	331.2	329.03	BOR1	Boron efflux transporter of the plasma membrane; binds HCO3-, I-, Br-, NO3- and Cl-; has similarity to the characterized boron efflux transporter A. thaliana BOR1 	XIV	119268	120998	1
YNL276C	1.13	1	3.14	1.43	YNL276C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the verified gene MET2/YNL277W 	XIV	118431	118826	-1
YNL277W	0.64	0	445.12	285.72	MET2	L-homoserine-O-acetyltransferase, catalyzes the conversion of homoserine to O-acetyl homoserine which is the first step of the methionine biosynthetic pathway 	XIV	117349	118809	1
YNL277W-A	0.44	0.902	1.38	1.01	YNL277W-A	Putative protein of unknown function 	XIV	116679	116867	1
YNL278W	0.64	0	656.71	419.98	CAF120	Part of the evolutionarily-conserved CCR4-NOT transcriptional regulatory complex involved in controlling mRNA initiation, elongation, and degradation 	XIV	113271	116453	1
YNL279W	1.07	0	254.89	121.11	PRM1	Pheromone-regulated multispanning membrane protein involved in membrane fusion during mating; predicted to have 5 transmembrane segments and a coiled coil domain; localizes to the shmoo tip; regulated by Ste12p 	XIV	110917	112902	1
YNL280C	-0.12	0.0125	1345.33	1458.28	ERG24	C-14 sterol reductase, acts in ergosterol biosynthesis; mutants accumulate the abnormal sterol ignosterol (ergosta-8,14 dienol), and are viable under anaerobic growth conditions but inviable on rich medium under aerobic conditions 	XIV	109095	110411	-1
YNL281W	-0.33	2.66e-11	838.25	1056.22	HCH1	Heat shock protein regulator that binds to Hsp90p and may stimulate ATPase activity; originally identified as a high-copy number suppressor of a HSP90 loss-of-function mutation; GFP-fusion protein localizes to the cytoplasm and nucleus 	XIV	108467	108928	1
YNL282W	-0.24	0.000829	127.59	150.97	POP3	Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs 	XIV	107687	108274	1
YNL283C	0.45	2.44e-15	1815.25	1326.37	WSC2	Partially redundant sensor-transducer of the stress-activated PKC1-MPK1 signaling pathway involved in maintenance of cell wall integrity and recovery from heat shock; secretory pathway Wsc2p is required for the arrest of secretion response 	XIV	105184	106695	-1
YNL284C	0.22	4.36e-11	499.39	427.31	MRPL10	Mitochondrial ribosomal protein of the large subunit; appears as two protein spots (YmL10 and YmL18) on two-dimensional SDS gels 	XIV	103134	104102	-1
YNL284C-B	-2.16	0	781.36	3482.54	YNL284C-B	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes 	XIV	96964	102232	-1
YNL285W	0.25	0.375	15.23	12.77	YNL285W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XIV	96173	96544	1
YNL286W	0.04	0.949	315.59	306.79	CUS2	Protein that binds to U2 snRNA and Prp11p, may be involved in U2 snRNA folding; contains two RNA recognition motifs (RRMs) 	XIV	95223	96080	1
YNL287W	-0.03	0.954	2302.93	2354.65	SEC21	Gamma subunit of coatomer, a heptameric protein complex that together with Arf1p forms the COPI coat; involved in ER to Golgi transport of selective cargo 	XIV	91994	94801	1
YNL288W	-0.13	0.0396	961.55	1054.43	CAF40	Evolutionarily conserved subunit of the CCR4-NOT complex involved in controlling mRNA initiation, elongation and degradation; binds Cdc39p 	XIV	90303	91424	1
YNL289W	0.08	0.927	467.63	443.51	PCL1	Cyclin, interacts with cyclin-dependent kinase Pho85p; member of the Pcl1,2-like subfamily, involved in the regulation of polarized growth and morphogenesis and progression through the cell cycle; localizes to sites of polarized cell growth 	XIV	87897	88736	1
YNL290W	0.07	0.93	1131.78	1080.46	RFC3	Subunit of heteropentameric Replication factor C (RF-C), which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon 	XIV	86218	87240	1
YNL291C	0.12	6.21e-06	578.76	531.33	MID1	N-glycosylated integral membrane protein of the ER membrane and plasma membrane, functions as a stretch-activated Ca2+-permeable cation channel required for Ca2+ influx stimulated by pheromone; interacts with Cch1p; forms an oligomer 	XIV	84169	85815	-1
YNL292W	-0.52	0	386.36	555.2	PUS4	Pseudouridine synthase, catalyzes only the formation of pseudouridine-55 (Psi55), a highly conserved tRNA modification, in mitochondrial and cytoplasmic tRNAs; PUS4 overexpression leads to translational derepression of GCN4 (Gcd- phenotype) 	XIV	82806	84017	1
YNL293W	0	0.963	728.41	730.02	MSB3	GTPase-activating protein for Sec4p and several other Rab GTPases, regulates exocytosis via its action on Sec4p, also required for proper actin organization; similar to Msb4p; both Msb3p and Msb4p localize to sites of polarized growth 	XIV	80640	82541	1
YNL294C	0.23	6.37e-10	1556.22	1327.3	RIM21	Component of the RIM101 pathway, has a role in cell wall construction and alkaline pH response; has similarity to A. nidulans PalH 	XIV	78659	80260	-1
YNL295W	0.18	3.59e-12	404.82	357.8	YNL295W	Putative protein of unknown function 	XIV	76946	78520	1
YNL297C	0.03	0.965	788.1	773.65	MON2	Peripheral membrane protein with a role in endocytosis and vacuole integrity, interacts with Arl1p and localizes to the endosome; member of the Sec7p family of proteins 	XIV	71673	76583	-1
YNL298W	0.15	0.000845	655.48	591.55	CLA4	Cdc42p-activated signal transducing kinase of the PAK (p21-activated kinase) family, along with Ste20p and Skm1p; involved in septin ring assembly, vacuole inheritance, cytokinesis, sterol uptake regulation; phosphorylates Cdc3p and Cdc10p 	XIV	68915	71443	1
