#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/deseq2.R /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq2/deseq2_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//deseq2/deseq2_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//deseq2/deseq2_package_default.db
# Output created at: 07:04:09
GeneID	log2foldchange	significance	WT	Snf2	GeneName	Description	Chromosome	Start	End	Strand
YNL064C	-0.74	4.81e-62	4740.59	2832.68	YDJ1	Type I HSP40 co-chaperone involved in regulation of the HSP90 and HSP70 functions; involved in protein translocation across membranes; member of the DnaJ family 	XIV	505868	507097	-1
YNL065W	-0.33	1.64e-06	307.75	244.52	AQR1	Plasma membrane multidrug transporter of the major facilitator superfamily, confers resistance to short-chain monocarboxylic acids and quinidine; involved in the excretion of excess amino acids 	XIV	503724	505484	1
YNL066W	-0.32	1.97e-15	2911.2	2322.89	SUN4	Cell wall protein related to glucanases, possibly involved in cell wall septation; member of the SUN family 	XIV	501515	502777	1
YNL067W	-0.51	6.1e-18	5586.47	3929.95	RPL9B	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl9Ap and has similarity to E. coli L6 and rat L9 ribosomal proteins 	XIV	499681	500256	1
YNL067W-A	0.22	0.575	0.53	0.69	YNL067W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	XIV	498538	498684	1
YNL067W-B	0.09	0.852	0.15	0.18	YNL067W-B	Putative protein of unknown function 	XIV	499417	499557	1
YNL068C	0.05	0.358	630.23	651.21	FKH2	Forkhead family transcription factor with a major role in the expression of G2/M phase genes; positively regulates transcriptional elongation; negative role in chromatin silencing at HML and HMR; substrate of the Cdc28p/Clb5p kinase 	XIV	495701	498289	-1
YNL069C	-0.41	2.72e-44	10085.12	7589.91	RPL16B	N-terminally acetylated protein component of the large (60S) ribosomal subunit, binds to 5.8 S rRNA; has similarity to Rpl16Ap, E. coli L13 and rat L13a ribosomal proteins; transcriptionally regulated by Rap1p 	XIV	493956	495001	-1
YNL070W	-0.3	4.42e-10	414.79	336.93	TOM7	Component of the TOM (translocase of outer membrane) complex responsible for recognition and initial import steps for all mitochondrially directed proteins; promotes assembly and stability of the TOM complex 	XIV	493366	493548	1
YNL071W	0.04	0.401	5056.94	5196.36	LAT1	Dihydrolipoamide acetyltransferase component (E2) of pyruvate dehydrogenase complex, which catalyzes the oxidative decarboxylation of pyruvate to acetyl-CoA 	XIV	491523	492971	1
YNL072W	0.15	0.00198	280.13	311.49	RNH201	Ribonuclease H2 catalytic subunit, removes RNA primers during Okazaki fragment synthesis and errant ribonucleotides misincorporated during DNA replication; homolog of RNAse HI; related to human AGS4 which causes Aicardi-Goutieres syndrome 	XIV	490317	491240	1
YNL073W	-0.35	6.01e-25	1184.73	928.46	MSK1	Mitochondrial lysine-tRNA synthetase, required for import of both aminoacylated and deacylated forms of tRNA(Lys) into mitochondria and for aminoacylation of mitochondrially encoded tRNA(Lys) 	XIV	488386	490116	1
YNL074C	0.1	0.0258	1276.06	1367.06	MLF3	Serine-rich protein of unknown function, predicted to be palmitoylated; overproduction suppresses the growth inhibition caused by exposure to the immunosuppressant leflunomide 	XIV	486766	488124	-1
YNL075W	-0.76	1.4e-30	516.62	305.42	IMP4	Component of the SSU processome, which is required for pre-18S rRNA processing; interacts with Mpp10p; member of a superfamily of proteins that contain a sigma(70)-like motif and associate with RNAs 	XIV	485607	486479	1
YNL076W	0.17	3.59e-08	767.26	860.24	MKS1	Pleiotropic negative transcriptional regulator involved in Ras-CAMP and lysine biosynthetic pathways and nitrogen regulation; involved in retrograde (RTG) mitochondria-to-nucleus signaling 	XIV	483556	485310	1
YNL077W	0.1	0.00547	458.44	492.77	APJ1	Putative chaperone of the HSP40 (DNAJ) family; overexpression interferes with propagation of the [Psi+] prion; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies 	XIV	481391	482977	1
YNL078W	0.11	0.0213	761	819.4	NIS1	Protein localized in the bud neck at G2/M phase; physically interacts with septins; possibly involved in a mitotic signaling network 	XIV	479768	480991	1
YNL079C	0.29	5.44e-17	4466.61	5467.44	TPM1	Major isoform of tropomyosin; binds to and stabilizes actin cables and filaments, which direct polarized cell growth and the distribution of several organelles; acetylated by the NatB complex and acetylated form binds actin most efficiently 	XIV	478566	479165	-1
YNL080C	0.15	9.09e-05	817.1	905.83	EOS1	Protein involved in N-glycosylation; deletion mutation confers sensitivity to exidative stress and shows synthetic lethality with mutations in the spindle checkpoint genes BUB3 and MAD1; YNL080C is not an essential gene 	XIV	476932	478032	-1
YNL081C	-0.1	0.00322	704.61	655.93	SWS2	Putative mitochondrial ribosomal protein of the small subunit, has similarity to E. coli S13 ribosomal protein; participates in controlling sporulation efficiency 	XIV	476188	476619	-1
YNL082W	0.4	4.14e-31	190.81	253.13	PMS1	ATP-binding protein required for mismatch repair in mitosis and meiosis; functions as a heterodimer with Mlh1p, binds double- and single-stranded DNA via its N-terminal domain, similar to E. coli MutL 	XIV	473391	476012	1
YNL083W	-0.01	0.652	368.9	365.59	SAL1	ADP/ATP transporter; member of the Ca2+-binding subfamily of mitochondrial carriers, with two EF-hand motifs; transport activity of either Sal1p or Pet9p is critical for viability; polymorphic in different S. cerevisiae strains 	XIV	471377	472861	1
YNL084C	0.15	5.47e-05	1053	1171.25	END3	EH domain-containing protein involved in endocytosis, actin cytoskeletal organization and cell wall morphogenesis; forms a complex with Sla1p and Pan1p 	XIV	470053	471102	-1
YNL085W	-0.29	1e-10	1218.18	999	MKT1	Protein that forms a complex with Pbp1p that may mediate posttranscriptional regulation of HO; involved in propagation of M2 dsRNA satellite of L-A virus; allelic variation affects mitochondrial genome stability, drug resistance, and more 	XIV	467131	469623	1
YNL086W	0.04	0.67	115.42	118.35	SNN1	Putative protein of unknown function; likely member of BLOC complex involved in endosomal cargo sorting; green fluorescent protein (GFP)-fusion protein localizes to endosomes 	XIV	466334	466642	1
YNL087W	0.02	0.652	1775.01	1803.33	TCB2	Bud-specific protein with a potential role in membrane trafficking; GFP-fusion protein migrates from the cell surface to intracellular vesicles near vacuole; contains 3 calcium and lipid binding domains; mRNA is targeted to the bud 	XIV	462411	465947	1
YNL088W	0.22	0.00096	809.62	947.5	TOP2	Topoisomerase II, relieves torsional strain in DNA by cleaving and re-sealing the phosphodiester backbone of both positively and negatively supercoiled DNA; cleaves complementary strands; localizes to axial cores in meiosis 	XIV	457704	461990	1
YNL089C	0.47	3.51e-05	9.5	13.51	YNL089C	Dubious open reading frame unlikely to encode a functional protein; almost completely overlaps YNL090W/RHO2 which encodes a small GTPase of the Rho/Rac subfamily of Ras-like proteins 	XIV	456693	457169	-1
YNL090W	0.21	3.78e-05	63.52	73.92	RHO2	Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, involved in the establishment of cell polarity and in microtubule assembly 	XIV	456565	457143	1
YNL091W	0.02	0.612	2122.64	2145.89	NST1	Protein of unknown function, mediates sensitivity to salt stress; interacts physically with the splicing factor Msl1p and also displays genetic interaction with MSL1 	XIV	452408	456130	1
YNL092W	0.41	4.81e-09	141.21	187.14	YNL092W	Putative S-adenosylmethionine-dependent methyltransferase of the seven beta-strand family; YNL092W is not an essential gene 	XIV	450871	452073	1
YNL093W	0.47	3.84e-05	65.74	91.78	YPT53	Rab family GTPase, similar to Ypt51p and Ypt52p and to mammalian rab5; required for vacuolar protein sorting and endocytosis 	XIV	449868	450530	1
YNL094W	0.2	1.85e-09	1091.4	1256.05	APP1	Protein of unknown function, interacts with Rvs161p and Rvs167p; computational analysis of protein-protein interactions in large-scale studies suggests a possible role in actin filament organization 	XIV	447611	449374	1
YNL095C	-0.41	3.4e-53	321.49	242.17	YNL095C	Putative protein of unknown function predicted to contain a transmembrane domain; YNL095C is not an essential gene 	XIV	444912	446840	-1
YNL096C	-0.36	5.86e-12	2944.75	2291.01	RPS7B	Protein component of the small (40S) ribosomal subunit, nearly identical to Rps7Ap; interacts with Kti11p; deletion causes hypersensitivity to zymocin; has similarity to rat S7 and Xenopus S8 ribosomal proteins 	XIV	443398	444315	-1
YNL097C	0.03	0.541	690.14	702.59	PHO23	Probable component of the Rpd3 histone deacetylase complex, involved in transcriptional regulation of PHO5; affects termination of snoRNAs and cryptic unstable transcripts (CUTs); C-terminus has similarity to human candidate tumor suppressor p33(ING /.../ its isoform ING3 	XIV	441366	442358	-1
YNL097C-B	1.05	7.16e-71	31.53	65.83	YNL097C-B	Putative protein of unknown function 	XIV	440797	440919	-1
YNL098C	-0.49	3.04e-19	4851.68	3458.05	RAS2	GTP-binding protein that regulates the nitrogen starvation response, sporulation, and filamentous growth; farnesylation and palmitoylation required for activity and localization to plasma membrane; homolog of mammalian Ras proto-oncogenes 	XIV	439602	440570	-1
YNL099C	-0.18	3.71e-15	544.47	481.38	OCA1	Putative protein tyrosine phosphatase, required for cell cycle arrest in response to oxidative damage of DNA 	XIV	438567	439283	-1
YNL100W	0.33	2.35e-23	708.95	887.34	AIM37	Mitochondrial inner membrane protein; component of the mitochondrial inner membrane organizing system (MitOS, MICOS, or MINOS), a scaffold-like structure on the intermembrane space side of the inner membrane which has a role in the maintenance of cr /.../unctions and inner membrane architecture 	XIV	437613	438317	1
YNL101W	0.16	5.17e-07	620.02	695.39	AVT4	Vacuolar transporter, exports large neutral amino acids from the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters 	XIV	434999	437140	1
YNL102W	0.03	0.596	410.17	419.2	POL1	Catalytic subunit of the DNA polymerase I alpha-primase complex, required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis 	XIV	430087	434493	1
YNL103W	0.37	4.89e-51	854.07	1107.23	MET4	Leucine-zipper transcriptional activator, responsible for the regulation of the sulfur amino acid pathway, requires different combinations of the auxiliary factors Cbf1p, Met28p, Met31p and Met32p 	XIV	427735	429753	1
YNL103W-A	-0.36	0.00435	15.53	11.94	YNL103W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene MET4/YNL104C 	XIV	426719	426808	1
YNL104C	0.29	9.17e-05	3819.08	4664.29	LEU4	Alpha-isopropylmalate synthase (2-isopropylmalate synthase); the main isozyme responsible for the first step in the leucine biosynthesis pathway 	XIV	424895	426754	-1
YNL105W	-0.5	0.0215	2.89	1.98	RRT16	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps verified gene INP52; identified in a screen for mutants with decreased levels of rDNA transcription 	XIV	424155	424583	1
YNL106C	0.16	7.55e-11	449.91	501.93	INP52	Polyphosphatidylinositol phosphatase, dephosphorylates a number of phosphatidylinositols (PIs) to PI; involved in endocytosis; hyperosmotic stress causes translocation to actin patches; synaptojanin-like protein with a Sac1 domain 	XIV	420944	424495	-1
YNL107W	0.1	0.045	192.4	206.68	YAF9	Subunit of both the NuA4 histone H4 acetyltransferase complex and the SWR1 complex, may function to antagonize silencing near telomeres; interacts directly with Swc4p, has homology to human leukemogenic protein AF9, contains a YEATS domain 	XIV	420098	420778	1
YNL108C	-0.57	1.29e-30	134.3	90.4	YNL108C	Putative protein of unknown function with similarity to Tfc7p and prokaryotic phosphotransfer enzymes; null mutant shows alterations in glucose metabolism; GFP-fusion protein localizes to the cytoplasm and nucleus 	XIV	419014	419826	-1
YNL109W	0.1	0.358	13.93	15.23	YNL109W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YNL108C 	XIV	418964	419509	1
YNL110C	-0.76	1.88e-19	661.87	389.75	NOP15	Constituent of 66S pre-ribosomal particles, involved in 60S ribosomal subunit biogenesis; localizes to both nucleolus and cytoplasm 	XIV	417826	418488	-1
YNL111C	-0.47	1.85e-19	319.86	231.03	CYB5	Cytochrome b5, involved in the sterol and lipid biosynthesis pathways; acts as an electron donor to support sterol C5-6 desaturation 	XIV	416940	417302	-1
YNL112W	-1.2	2.45e-41	5807.73	2508.15	DBP2	Essential ATP-dependent RNA helicase of the DEAD-box protein family, involved in nonsense-mediated mRNA decay and rRNA processing 	XIV	413639	416281	1
YNL113W	-0.55	2.9e-16	150.83	102.82	RPC19	RNA polymerase subunit AC19, common to RNA polymerases I and III 	XIV	412771	413199	1
YNL114C	0.12	0.703	1.06	1.26	YNL114C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps the verified ORF RPC19/YNL113W, an RNA polymerase subunit 	XIV	412684	413055	-1
YNL115C	0.28	2.82e-08	853.55	1037.34	YNL115C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL115C is not an essential gene 	XIV	410119	412053	-1
YNL116W	0.24	3.35e-09	295.14	348.31	DMA2	Protein involved in ubiquitination; plays a role in regulating spindle position and orientation; functionally redundant with Dma1p; orthologous to human RNF8 protein, also has sequence similarity to human Chfr 	XIV	408341	409909	1
YNL117W	-0.22	0.00741	74.32	63.28	MLS1	Malate synthase, enzyme of the glyoxylate cycle, involved in utilization of non-fermentable carbon sources; expression is subject to carbon catabolite repression; localizes in peroxisomes during growth in oleic acid medium 	XIV	406358	408022	1
YNL118C	0.1	0.00277	1486.79	1589.32	DCP2	Catalytic subunit of the Dcp1p-Dcp2p decapping enzyme complex, which removes the 5' cap structure from mRNAs prior to their degradation; member of the Nudix hydrolase family 	XIV	402652	405564	-1
YNL119W	-0.9	4.14e-28	237.24	126.35	NCS2	Protein required for thiolation of the uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae 	XIV	401040	402521	1
YNL120C	0	0.996	0	0.02	YNL120C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; deletion enhances replication of Brome mosaic virus in S. cerevisiae, but likely due to effects on the overlapping gene 	XIV	401033	401518	-1
YNL121C	-0.39	7.35e-20	1756.38	1335.36	TOM70	Component of the TOM (translocase of outer membrane) complex responsible for recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins 	XIV	398684	400537	-1
YNL122C	-0.2	2.84e-05	179.33	155.64	YNL122C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL122C is not an essential gene 	XIV	398023	398370	-1
YNL123W	-0.41	6.49e-19	957.19	720.05	NMA111	Serine protease and general molecular chaperone; involved in response to heat stress and promotion of apoptosis; may contribute to lipid homeostasis; sequence similarity to the mammalian Omi/HtrA2 family of serine proteases 	XIV	394685	397678	1
